"","org_id.x","org_name.x","org_abbr.x","relation.x","org_id.y","org_name.y","org_abbr.y","relation.y","fr_id","fr_name","fr_abbr","fr_subjects"
"1",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","maintains",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"2",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2684,"Swiss National Science Foundation","Swiss","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"4",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2712,"TDWG Consortium","TDWGC","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"5",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2682,"Swiss Institute of Bioinformatics","SIB","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"6",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",947,"European Organisation for Nuclear Research (CERN), Geneva, Switzerland","CERN","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"7",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1325,"India Alliance DBT Wellcome","India","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"8",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1812,"Medical Research Council","Medic","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"9",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1908,"MS Society","MSSoc","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"10",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",3259,"Worldwide Cancer Research","World","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"11",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",908,"European Bioinformatics Institute, Wellcome Genome Campus","EMBL-EBI","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"12",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1166,"Global Biodiversity Information Facility","GBIF","collaborates_on",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"13",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",368,"Cancer Research UK Manchester Institute","Cance","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"14",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2766,"The Dunhill Medical Trust","TheDu","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"15",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2727,"Telethon Foundation","Telet","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"16",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",287,"Blood Cancer UK","Blood","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"17",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",503,"Chief Scientist Office","Chief","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"18",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",1899,"Motor Neuron Disease Association","Motor","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"19",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",2373,"Prostate Cancer UK","Prost","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"20",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",154,"Austrian Science Fund (FWF), Austria","FWF","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
"21",2614,"Species 2000 Secretariat, Naturalis Biodiversity Center","Sp2000","collaborates_on",21,"Action on Hearing Loss","Actio","funds",1848,"Europe PubMed Central","Europe PMC","Life Science| Biomedical Science"
